"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"14-Feb-2025","EQ","5,268.00","5,325.00","5,033.20","5,256.80","5,105.00","5,117.35","5,153.54","8,345.00","3,700.10","8,88,168","4,57,72,10,905.90","1,10,754"
"13-Feb-2025","EQ","5,246.65","5,378.00","5,204.30","5,237.30","5,250.00","5,256.80","5,296.39","8,345.00","3,700.10","9,86,050","5,22,25,04,608.05","1,64,815"
"12-Feb-2025","EQ","5,228.35","5,290.00","5,113.30","5,228.35","5,235.00","5,237.30","5,227.38","8,345.00","3,700.10","13,13,946","6,86,84,98,716.30","1,44,948"
"11-Feb-2025","EQ","5,211.55","5,250.00","5,135.00","5,196.75","5,223.80","5,228.35","5,204.56","8,345.00","3,700.10","15,96,380","8,30,84,54,791.70","1,46,970"
"10-Feb-2025","EQ","5,460.00","5,490.00","5,170.00","5,454.40","5,210.00","5,196.75","5,260.45","8,345.00","3,700.10","15,29,876","8,04,78,32,052.15","1,68,455"
"07-Feb-2025","EQ","5,321.40","5,517.75","5,255.00","5,277.10","5,440.00","5,454.40","5,403.71","8,345.00","2,955.00","28,46,965","15,38,41,79,113.15","2,75,831"
"06-Feb-2025","EQ","5,845.00","5,845.00","5,245.00","5,749.95","5,268.00","5,277.10","5,548.91","8,345.00","2,955.00","60,21,478","33,41,26,33,845.90","4,45,761"
"05-Feb-2025","EQ","5,765.70","5,906.20","5,725.40","5,750.30","5,749.90","5,749.95","5,814.22","8,345.00","2,955.00","14,28,644","8,30,64,55,192.95","1,35,756"
"04-Feb-2025","EQ","6,169.95","6,190.00","5,653.45","6,135.10","5,740.00","5,750.30","5,779.00","8,345.00","2,955.00","26,02,288","15,03,86,29,509.55","2,26,559"
"03-Feb-2025","EQ","6,210.00","6,232.50","6,035.95","6,189.50","6,114.00","6,135.10","6,122.67","8,345.00","2,955.00","14,98,258","9,17,33,39,710.95","1,50,859"
"01-Feb-2025","EQ","5,780.00","6,270.40","5,677.05","5,753.20","6,155.00","6,189.50","6,079.41","8,345.00","2,955.00","21,20,509","12,89,14,45,516.30","1,66,841"
"31-Jan-2025","EQ","5,569.00","5,817.65","5,527.75","5,511.20","5,765.00","5,753.20","5,739.76","8,345.00","2,955.00","10,29,356","5,90,82,56,973.70","1,08,220"
"30-Jan-2025","EQ","5,600.00","5,634.00","5,456.80","5,597.15","5,538.00","5,511.20","5,548.27","8,345.00","2,955.00","5,75,077","3,19,06,82,613.75","70,106"
"29-Jan-2025","EQ","5,495.00","5,651.90","5,415.70","5,455.10","5,625.00","5,597.15","5,551.76","8,345.00","2,955.00","7,01,998","3,89,73,24,632.35","79,831"
"28-Jan-2025","EQ","5,484.00","5,538.90","5,317.20","5,412.60","5,450.55","5,455.10","5,430.25","8,345.00","2,955.00","11,36,463","6,17,12,83,266.60","1,19,313"
"27-Jan-2025","EQ","5,477.00","5,545.45","5,350.00","5,490.45","5,410.80","5,412.60","5,440.79","8,345.00","2,955.00","11,86,126","6,45,34,59,787.45","1,37,259"
"24-Jan-2025","EQ","5,720.00","5,755.05","5,466.45","5,733.60","5,499.00","5,490.45","5,604.43","8,345.00","2,955.00","11,19,070","6,27,17,46,201.25","1,48,961"
"23-Jan-2025","EQ","5,620.00","5,792.45","5,605.05","5,626.35","5,736.00","5,733.60","5,716.38","8,345.00","2,955.00","21,06,761","12,04,30,42,838.55","2,21,916"
"22-Jan-2025","EQ","5,736.00","5,748.00","5,568.00","5,736.95","5,624.80","5,626.35","5,633.57","8,345.00","2,955.00","13,77,528","7,76,04,07,101.20","1,80,681"
"21-Jan-2025","EQ","6,090.60","6,109.00","5,723.30","6,090.00","5,724.75","5,736.95","5,842.70","8,345.00","2,955.00","15,53,225","9,07,50,25,905.00","1,85,568"
"20-Jan-2025","EQ","6,210.00","6,225.00","6,074.05","6,216.55","6,079.95","6,090.00","6,113.93","8,345.00","2,955.00","9,09,757","5,56,21,94,434.70","84,382"
"17-Jan-2025","EQ","6,216.95","6,310.00","6,080.00","6,211.55","6,202.20","6,216.55","6,216.73","8,345.00","2,955.00","7,70,051","4,78,72,01,710.35","1,10,339"
"16-Jan-2025","EQ","6,498.00","6,498.00","6,150.50","6,390.25","6,230.00","6,211.55","6,253.01","8,345.00","2,955.00","14,77,566","9,23,92,37,102.50","1,70,584"
"15-Jan-2025","EQ","6,200.00","6,519.00","6,164.70","6,161.15","6,399.00","6,390.25","6,370.39","8,345.00","2,955.00","14,63,322","9,32,19,29,836.10","1,33,496"
"14-Jan-2025","EQ","6,237.40","6,317.00","6,138.00","6,224.40","6,160.00","6,161.15","6,193.98","8,345.00","2,955.00","11,30,732","7,00,37,26,009.00","1,46,037"
"13-Jan-2025","EQ","6,462.65","6,523.85","6,155.00","6,584.10","6,228.50","6,224.40","6,276.28","8,345.00","2,955.00","10,68,954","6,70,90,50,319.25","1,26,775"
"10-Jan-2025","EQ","6,601.00","6,626.00","6,480.00","6,621.70","6,565.05","6,584.10","6,558.30","8,345.00","2,955.00","7,68,200","5,03,80,84,678.35","86,185"
"09-Jan-2025","EQ","6,719.00","6,719.00","6,572.20","6,699.10","6,620.00","6,621.70","6,628.97","8,345.00","2,955.00","5,92,991","3,93,09,22,109.35","87,684"
"08-Jan-2025","EQ","6,869.55","6,873.50","6,590.35","6,874.30","6,684.95","6,699.10","6,683.82","8,345.00","2,955.00","12,57,939","8,40,78,42,621.80","1,40,618"
"07-Jan-2025","EQ","7,010.20","7,085.00","6,838.35","6,998.35","6,844.20","6,874.30","6,969.10","8,345.00","2,955.00","6,01,356","4,19,09,10,919.50","63,724"
"06-Jan-2025","EQ","7,307.70","7,338.60","6,935.25","7,307.70","6,989.95","6,998.35","7,059.56","8,345.00","2,955.00","9,42,724","6,65,52,16,890.70","1,00,936"
"03-Jan-2025","EQ","7,350.00","7,493.05","7,280.10","7,321.00","7,284.45","7,307.70","7,374.19","8,345.00","2,940.75","9,40,233","6,93,34,61,222.40","93,378"
"02-Jan-2025","EQ","7,100.00","7,336.00","7,055.95","7,068.05","7,296.35","7,321.00","7,230.14","8,345.00","2,940.75","7,06,114","5,10,52,99,649.05","74,952"
"01-Jan-2025","EQ","7,121.00","7,179.80","7,050.00","7,123.35","7,084.40","7,068.05","7,103.19","8,345.00","2,940.75","4,12,650","2,93,11,31,596.30","49,979"
"31-Dec-2024","EQ","6,954.00","7,146.00","6,817.80","6,954.35","7,108.45","7,123.35","7,049.64","8,345.00","2,940.75","9,15,919","6,45,69,01,026.15","84,986"
"30-Dec-2024","EQ","7,139.30","7,145.05","6,915.25","7,118.30","6,975.00","6,954.35","6,995.62","8,345.00","2,940.75","9,60,856","6,72,17,81,974.05","91,103"
"27-Dec-2024","EQ","7,101.00","7,234.00","7,075.00","7,063.70","7,125.00","7,118.30","7,161.35","8,345.00","2,940.75","5,30,288","3,79,75,79,095.90","59,301"
"26-Dec-2024","EQ","7,047.95","7,075.00","6,948.05","7,007.15","7,060.00","7,063.70","7,018.90","8,345.00","2,940.75","4,40,974","3,09,51,50,279.00","51,536"
"24-Dec-2024","EQ","6,976.00","7,079.00","6,902.00","6,946.00","6,995.00","7,007.15","7,012.92","8,345.00","2,940.75","4,86,797","3,41,38,69,348.45","55,268"
"23-Dec-2024","EQ","6,870.00","7,070.00","6,860.05","6,831.55","6,950.00","6,946.00","6,978.95","8,345.00","2,940.75","7,83,189","5,46,58,37,715.90","85,647"
"20-Dec-2024","EQ","7,125.00","7,188.00","6,789.40","7,092.00","6,880.00","6,831.55","6,962.77","8,345.00","2,879.50","7,68,861","5,35,34,04,804.05","75,416"
"19-Dec-2024","EQ","6,995.00","7,184.40","6,991.60","7,113.75","7,096.50","7,092.00","7,114.35","8,345.00","2,879.50","6,60,251","4,69,72,53,931.80","75,957"
"18-Dec-2024","EQ","6,935.75","7,177.00","6,848.80","6,941.65","7,113.65","7,113.75","7,059.03","8,345.00","2,879.50","12,01,264","8,47,97,55,984.05","1,03,075"
"17-Dec-2024","EQ","7,000.00","7,030.00","6,891.00","7,000.35","6,915.00","6,941.65","6,942.23","8,345.00","2,879.50","5,45,205","3,78,49,36,621.85","67,505"
"16-Dec-2024","EQ","7,000.00","7,035.00","6,942.75","7,000.25","6,998.00","7,000.35","6,987.12","8,345.00","2,879.50","4,97,823","3,47,83,49,596.55","62,446"
"13-Dec-2024","EQ","7,000.00","7,027.90","6,870.00","7,012.50","6,996.40","7,000.25","6,963.04","8,345.00","2,841.10","5,26,964","3,66,92,73,357.90","59,982"
"12-Dec-2024","EQ","7,046.20","7,106.80","6,980.00","7,063.30","6,990.50","7,012.50","7,042.90","8,345.00","2,841.10","7,76,145","5,46,63,15,472.90","1,12,441"
"11-Dec-2024","EQ","6,893.90","7,100.00","6,834.80","6,878.05","7,050.00","7,063.30","6,982.41","8,345.00","2,841.10","10,37,764","7,24,60,88,790.15","1,08,082"
"10-Dec-2024","EQ","6,950.00","6,959.95","6,810.00","6,949.70","6,875.00","6,878.05","6,863.09","8,345.00","2,841.10","5,79,733","3,97,87,60,427.35","81,472"
"09-Dec-2024","EQ","6,985.00","7,025.00","6,867.30","6,999.95","6,925.00","6,949.70","6,930.01","8,345.00","2,841.10","8,25,347","5,71,96,64,950.50","87,810"
"06-Dec-2024","EQ","7,050.00","7,140.00","6,930.05","6,970.10","6,980.00","6,999.95","7,013.97","8,345.00","2,772.25","10,88,961","7,63,79,34,528.90","99,886"
"05-Dec-2024","EQ","6,869.95","7,074.95","6,722.00","6,823.80","7,050.00","6,970.10","6,892.38","8,345.00","2,772.25","11,40,361","7,85,98,00,090.10","1,37,931"
"04-Dec-2024","EQ","6,890.00","6,920.00","6,731.20","6,841.35","6,835.00","6,823.80","6,816.64","8,345.00","2,772.25","8,99,250","6,12,98,62,944.70","81,106"
"03-Dec-2024","EQ","6,805.30","6,864.55","6,681.80","6,805.30","6,836.00","6,841.35","6,767.74","8,345.00","2,772.25","8,42,566","5,70,22,69,780.80","1,01,636"
"02-Dec-2024","EQ","6,777.05","6,898.00","6,753.60","6,795.40","6,801.00","6,805.30","6,812.07","8,345.00","2,772.25","4,46,537","3,04,18,42,509.85","59,988"
"29-Nov-2024","EQ","6,750.00","6,820.00","6,728.10","6,743.20","6,790.80","6,795.40","6,782.34","8,345.00","2,645.05","7,20,647","4,88,76,69,933.60","84,994"
"28-Nov-2024","EQ","6,850.00","6,886.45","6,716.05","6,845.10","6,775.00","6,743.20","6,807.94","8,345.00","2,645.05","8,13,013","5,53,49,44,324.45","1,02,632"
"27-Nov-2024","EQ","6,692.00","6,909.00","6,631.35","6,669.35","6,856.00","6,845.10","6,805.53","8,345.00","2,645.05","7,84,373","5,33,80,71,987.00","96,077"
"26-Nov-2024","EQ","6,775.00","6,810.30","6,646.15","6,774.95","6,654.00","6,669.35","6,707.72","8,345.00","2,645.05","4,76,650","3,19,72,37,115.80","60,776"
